WARNING: Logging before InitGoogleLogging() is written to STDERR
I20250629 14:44:00.253885 1572790 Sta.cc:792] assign \sram_b_ping_raddr[30] = \sram_a_ping_raddr[30]
I20250629 14:44:00.253892 1572790 Sta.cc:792] assign \sram_b_ping_raddr[31] = \sram_a_ping_raddr[31]
I20250629 14:44:00.253901 1572790 Sta.cc:792] assign \sram_b_ping_raddr[32] = \sram_a_ping_raddr[0]
I20250629 14:44:00.253909 1572790 Sta.cc:792] assign \sram_b_ping_raddr[33] = \sram_a_ping_raddr[17]
I20250629 14:44:00.253917 1572790 Sta.cc:792] assign \sram_b_ping_raddr[34] = \sram_a_ping_raddr[2]
I20250629 14:44:00.253926 1572790 Sta.cc:792] assign \sram_b_ping_raddr[35] = \sram_a_ping_raddr[35]
I20250629 14:44:00.253933 1572790 Sta.cc:792] assign \sram_b_ping_raddr[36] = \sram_a_ping_raddr[12]
I20250629 14:44:00.253942 1572790 Sta.cc:792] assign \sram_b_ping_raddr[37] = \sram_a_ping_raddr[21]
I20250629 14:44:00.253949 1572790 Sta.cc:792] assign \sram_b_ping_raddr[38] = \sram_a_ping_raddr[38]
I20250629 14:44:00.253957 1572790 Sta.cc:792] assign \sram_b_ping_raddr[39] = \sram_a_ping_raddr[39]
I20250629 14:44:00.253968 1572790 Sta.cc:792] assign \sram_b_ping_raddr[3] = \sram_a_ping_raddr[3]
I20250629 14:44:00.253976 1572790 Sta.cc:792] assign \sram_b_ping_raddr[40] = \sram_a_ping_raddr[0]
I20250629 14:44:00.253985 1572790 Sta.cc:792] assign \sram_b_ping_raddr[41] = \sram_a_ping_raddr[25]
I20250629 14:44:00.253993 1572790 Sta.cc:792] assign \sram_b_ping_raddr[42] = \sram_a_ping_raddr[10]
I20250629 14:44:00.254001 1572790 Sta.cc:792] assign \sram_b_ping_raddr[43] = \sram_a_ping_raddr[43]
I20250629 14:44:00.254009 1572790 Sta.cc:792] assign \sram_b_ping_raddr[44] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254017 1572790 Sta.cc:792] assign \sram_b_ping_raddr[45] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254025 1572790 Sta.cc:792] assign \sram_b_ping_raddr[46] = \sram_a_ping_raddr[14]
I20250629 14:44:00.254033 1572790 Sta.cc:792] assign \sram_b_ping_raddr[47] = \sram_a_ping_raddr[47]
I20250629 14:44:00.254041 1572790 Sta.cc:792] assign \sram_b_ping_raddr[48] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254050 1572790 Sta.cc:792] assign \sram_b_ping_raddr[49] = \sram_a_ping_raddr[17]
I20250629 14:44:00.254058 1572790 Sta.cc:792] assign \sram_b_ping_raddr[4] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254066 1572790 Sta.cc:792] assign \sram_b_ping_raddr[50] = \sram_a_ping_raddr[18]
I20250629 14:44:00.254076 1572790 Sta.cc:792] assign \sram_b_ping_raddr[51] = \sram_a_ping_raddr[51]
I20250629 14:44:00.254086 1572790 Sta.cc:792] assign \sram_b_ping_raddr[52] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254093 1572790 Sta.cc:792] assign \sram_b_ping_raddr[53] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254102 1572790 Sta.cc:792] assign \sram_b_ping_raddr[54] = \sram_a_ping_raddr[22]
I20250629 14:44:00.254110 1572790 Sta.cc:792] assign \sram_b_ping_raddr[55] = \sram_a_ping_raddr[55]
I20250629 14:44:00.254119 1572790 Sta.cc:792] assign \sram_b_ping_raddr[56] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254127 1572790 Sta.cc:792] assign \sram_b_ping_raddr[57] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254135 1572790 Sta.cc:792] assign \sram_b_ping_raddr[58] = \sram_a_ping_raddr[26]
I20250629 14:44:00.254143 1572790 Sta.cc:792] assign \sram_b_ping_raddr[59] = \sram_a_ping_raddr[59]
I20250629 14:44:00.254153 1572790 Sta.cc:792] assign \sram_b_ping_raddr[5] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254160 1572790 Sta.cc:792] assign \sram_b_ping_raddr[60] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254169 1572790 Sta.cc:792] assign \sram_b_ping_raddr[61] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254177 1572790 Sta.cc:792] assign \sram_b_ping_raddr[62] = \sram_a_ping_raddr[30]
I20250629 14:44:00.254185 1572790 Sta.cc:792] assign \sram_b_ping_raddr[63] = \sram_a_ping_raddr[63]
I20250629 14:44:00.254194 1572790 Sta.cc:792] assign \sram_b_ping_raddr[6] = \sram_a_ping_raddr[38]
I20250629 14:44:00.254204 1572790 Sta.cc:792] assign \sram_b_ping_raddr[7] = \sram_a_ping_raddr[7]
I20250629 14:44:00.254211 1572790 Sta.cc:792] assign \sram_b_ping_raddr[8] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254220 1572790 Sta.cc:792] assign \sram_b_ping_raddr[9] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254228 1572790 Sta.cc:792] assign \sram_b_pong_raddr[0] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254238 1572790 Sta.cc:792] assign \sram_b_pong_raddr[10] = \sram_a_ping_raddr[10]
I20250629 14:44:00.254304 1572790 Sta.cc:792] assign \sram_b_pong_raddr[11] = \sram_a_ping_raddr[11]
I20250629 14:44:00.254315 1572790 Sta.cc:792] assign \sram_b_pong_raddr[12] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254323 1572790 Sta.cc:792] assign \sram_b_pong_raddr[13] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254331 1572790 Sta.cc:792] assign \sram_b_pong_raddr[14] = \sram_a_ping_raddr[14]
I20250629 14:44:00.254339 1572790 Sta.cc:792] assign \sram_b_pong_raddr[15] = \sram_a_ping_raddr[15]
I20250629 14:44:00.254348 1572790 Sta.cc:792] assign \sram_b_pong_raddr[16] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254356 1572790 Sta.cc:792] assign \sram_b_pong_raddr[17] = \sram_a_ping_raddr[17]
I20250629 14:44:00.254364 1572790 Sta.cc:792] assign \sram_b_pong_raddr[18] = \sram_a_ping_raddr[18]
I20250629 14:44:00.254374 1572790 Sta.cc:792] assign \sram_b_pong_raddr[19] = \sram_a_ping_raddr[19]
I20250629 14:44:00.254384 1572790 Sta.cc:792] assign \sram_b_pong_raddr[1] = \sram_a_ping_raddr[17]
I20250629 14:44:00.254391 1572790 Sta.cc:792] assign \sram_b_pong_raddr[20] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254400 1572790 Sta.cc:792] assign \sram_b_pong_raddr[21] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254408 1572790 Sta.cc:792] assign \sram_b_pong_raddr[22] = \sram_a_ping_raddr[22]
I20250629 14:44:00.254416 1572790 Sta.cc:792] assign \sram_b_pong_raddr[23] = \sram_a_ping_raddr[23]
I20250629 14:44:00.254424 1572790 Sta.cc:792] assign \sram_b_pong_raddr[24] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254432 1572790 Sta.cc:792] assign \sram_b_pong_raddr[25] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254441 1572790 Sta.cc:792] assign \sram_b_pong_raddr[26] = \sram_a_ping_raddr[26]
I20250629 14:44:00.254448 1572790 Sta.cc:792] assign \sram_b_pong_raddr[27] = \sram_a_ping_raddr[27]
I20250629 14:44:00.254456 1572790 Sta.cc:792] assign \sram_b_pong_raddr[28] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254464 1572790 Sta.cc:792] assign \sram_b_pong_raddr[29] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254472 1572790 Sta.cc:792] assign \sram_b_pong_raddr[2] = \sram_a_ping_raddr[2]
I20250629 14:44:00.254482 1572790 Sta.cc:792] assign \sram_b_pong_raddr[30] = \sram_a_ping_raddr[30]
I20250629 14:44:00.254489 1572790 Sta.cc:792] assign \sram_b_pong_raddr[31] = \sram_a_ping_raddr[31]
I20250629 14:44:00.254498 1572790 Sta.cc:792] assign \sram_b_pong_raddr[32] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254508 1572790 Sta.cc:792] assign \sram_b_pong_raddr[33] = \sram_a_ping_raddr[17]
I20250629 14:44:00.254516 1572790 Sta.cc:792] assign \sram_b_pong_raddr[34] = \sram_a_ping_raddr[2]
I20250629 14:44:00.254523 1572790 Sta.cc:792] assign \sram_b_pong_raddr[36] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254532 1572790 Sta.cc:792] assign \sram_b_pong_raddr[37] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254540 1572790 Sta.cc:792] assign \sram_b_pong_raddr[38] = \sram_a_ping_raddr[38]
I20250629 14:44:00.254549 1572790 Sta.cc:792] assign \sram_b_pong_raddr[39] = \sram_a_ping_raddr[39]
I20250629 14:44:00.254556 1572790 Sta.cc:792] assign \sram_b_pong_raddr[3] = \sram_a_ping_raddr[3]
I20250629 14:44:00.254565 1572790 Sta.cc:792] assign \sram_b_pong_raddr[40] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254573 1572790 Sta.cc:792] assign \sram_b_pong_raddr[41] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254581 1572790 Sta.cc:792] assign \sram_b_pong_raddr[42] = \sram_a_ping_raddr[10]
I20250629 14:44:00.254590 1572790 Sta.cc:792] assign \sram_b_pong_raddr[43] = \sram_a_ping_raddr[43]
I20250629 14:44:00.254597 1572790 Sta.cc:792] assign \sram_b_pong_raddr[44] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254606 1572790 Sta.cc:792] assign \sram_b_pong_raddr[45] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254613 1572790 Sta.cc:792] assign \sram_b_pong_raddr[46] = \sram_a_ping_raddr[14]
I20250629 14:44:00.254624 1572790 Sta.cc:792] assign \sram_b_pong_raddr[47] = \sram_a_ping_raddr[47]
I20250629 14:44:00.254632 1572790 Sta.cc:792] assign \sram_b_pong_raddr[48] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254640 1572790 Sta.cc:792] assign \sram_b_pong_raddr[4] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254648 1572790 Sta.cc:792] assign \sram_b_pong_raddr[50] = \sram_a_ping_raddr[18]
I20250629 14:44:00.254657 1572790 Sta.cc:792] assign \sram_b_pong_raddr[51] = \sram_a_ping_raddr[51]
I20250629 14:44:00.254664 1572790 Sta.cc:792] assign \sram_b_pong_raddr[52] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254673 1572790 Sta.cc:792] assign \sram_b_pong_raddr[53] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254681 1572790 Sta.cc:792] assign \sram_b_pong_raddr[54] = \sram_a_ping_raddr[22]
I20250629 14:44:00.254689 1572790 Sta.cc:792] assign \sram_b_pong_raddr[55] = \sram_a_ping_raddr[55]
I20250629 14:44:00.254698 1572790 Sta.cc:792] assign \sram_b_pong_raddr[56] = \sram_a_ping_raddr[0]
I20250629 14:44:00.254705 1572790 Sta.cc:792] assign \sram_b_pong_raddr[57] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254714 1572790 Sta.cc:792] assign \sram_b_pong_raddr[58] = \sram_a_ping_raddr[26]
I20250629 14:44:00.254721 1572790 Sta.cc:792] assign \sram_b_pong_raddr[59] = \sram_a_ping_raddr[59]
I20250629 14:44:00.254729 1572790 Sta.cc:792] assign \sram_b_pong_raddr[5] = \sram_a_ping_raddr[21]
I20250629 14:44:00.254742 1572790 Sta.cc:792] assign \sram_b_pong_raddr[60] = \sram_a_ping_raddr[12]
I20250629 14:44:00.254750 1572790 Sta.cc:792] assign \sram_b_pong_raddr[61] = \sram_a_ping_raddr[13]
I20250629 14:44:00.254757 1572790 Sta.cc:792] assign \sram_b_pong_raddr[62] = \sram_a_ping_raddr[30]
I20250629 14:44:00.254765 1572790 Sta.cc:792] assign \sram_b_pong_raddr[63] = \sram_a_ping_raddr[63]
I20250629 14:44:00.254773 1572790 Sta.cc:792] assign \sram_b_pong_raddr[6] = \sram_a_ping_raddr[38]
I20250629 14:44:00.254782 1572790 Sta.cc:792] assign \sram_b_pong_raddr[7] = \sram_a_ping_raddr[7]
I20250629 14:44:00.254791 1572790 Sta.cc:792] assign \sram_b_pong_raddr[9] = \sram_a_ping_raddr[25]
I20250629 14:44:00.254799 1572790 Sta.cc:792] assign \sram_b_pong_waddr[0] = \sram_b_ping_waddr[0]
I20250629 14:44:00.254812 1572790 Sta.cc:792] assign \sram_b_pong_waddr[1] = \sram_b_ping_waddr[1]
I20250629 14:44:00.254819 1572790 Sta.cc:792] assign \sram_b_pong_waddr[2] = \sram_b_ping_waddr[2]
I20250629 14:44:00.254827 1572790 Sta.cc:792] assign \sram_b_pong_waddr[3] = \sram_b_ping_waddr[3]
I20250629 14:44:00.254835 1572790 Sta.cc:792] assign \sram_b_pong_waddr[4] = \sram_b_ping_waddr[4]
I20250629 14:44:00.254844 1572790 Sta.cc:792] assign \sram_b_pong_wdata[0] = \sram_b_ping_wdata[0]
I20250629 14:44:00.254851 1572790 Sta.cc:792] assign \sram_b_pong_wdata[10] = \sram_b_ping_wdata[10]
I20250629 14:44:00.254863 1572790 Sta.cc:792] assign \sram_b_pong_wdata[11] = \sram_b_ping_wdata[11]
I20250629 14:44:00.254870 1572790 Sta.cc:792] assign \sram_b_pong_wdata[12] = \sram_b_ping_wdata[12]
I20250629 14:44:00.254878 1572790 Sta.cc:792] assign \sram_b_pong_wdata[13] = \sram_b_ping_wdata[13]
I20250629 14:44:00.254886 1572790 Sta.cc:792] assign \sram_b_pong_wdata[14] = \sram_b_ping_wdata[14]
I20250629 14:44:00.254894 1572790 Sta.cc:792] assign \sram_b_pong_wdata[15] = \sram_b_ping_wdata[15]
I20250629 14:44:00.254902 1572790 Sta.cc:792] assign \sram_b_pong_wdata[16] = \sram_b_ping_wdata[16]
I20250629 14:44:00.254910 1572790 Sta.cc:792] assign \sram_b_pong_wdata[17] = \sram_b_ping_wdata[17]
I20250629 14:44:00.254918 1572790 Sta.cc:792] assign \sram_b_pong_wdata[18] = \sram_b_ping_wdata[18]
I20250629 14:44:00.254927 1572790 Sta.cc:792] assign \sram_b_pong_wdata[19] = \sram_b_ping_wdata[19]
I20250629 14:44:00.254935 1572790 Sta.cc:792] assign \sram_b_pong_wdata[1] = \sram_b_ping_wdata[1]
I20250629 14:44:00.254943 1572790 Sta.cc:792] assign \sram_b_pong_wdata[20] = \sram_b_ping_wdata[20]
I20250629 14:44:00.254951 1572790 Sta.cc:792] assign \sram_b_pong_wdata[21] = \sram_b_ping_wdata[21]
I20250629 14:44:00.254961 1572790 Sta.cc:792] assign \sram_b_pong_wdata[22] = \sram_b_ping_wdata[22]
I20250629 14:44:00.254968 1572790 Sta.cc:792] assign \sram_b_pong_wdata[23] = \sram_b_ping_wdata[23]
I20250629 14:44:00.254977 1572790 Sta.cc:792] assign \sram_b_pong_wdata[24] = \sram_b_ping_wdata[24]
I20250629 14:44:00.254988 1572790 Sta.cc:792] assign \sram_b_pong_wdata[25] = \sram_b_ping_wdata[25]
I20250629 14:44:00.254997 1572790 Sta.cc:792] assign \sram_b_pong_wdata[26] = \sram_b_ping_wdata[26]
I20250629 14:44:00.255004 1572790 Sta.cc:792] assign \sram_b_pong_wdata[27] = \sram_b_ping_wdata[27]
I20250629 14:44:00.255013 1572790 Sta.cc:792] assign \sram_b_pong_wdata[28] = \sram_b_ping_wdata[28]
I20250629 14:44:00.255021 1572790 Sta.cc:792] assign \sram_b_pong_wdata[29] = \sram_b_ping_wdata[29]
I20250629 14:44:00.255029 1572790 Sta.cc:792] assign \sram_b_pong_wdata[2] = \sram_b_ping_wdata[2]
I20250629 14:44:00.255038 1572790 Sta.cc:792] assign \sram_b_pong_wdata[30] = \sram_b_ping_wdata[30]
I20250629 14:44:00.255046 1572790 Sta.cc:792] assign \sram_b_pong_wdata[31] = \sram_b_ping_wdata[31]
I20250629 14:44:00.255054 1572790 Sta.cc:792] assign \sram_b_pong_wdata[32] = \sram_b_ping_wdata[32]
I20250629 14:44:00.255064 1572790 Sta.cc:792] assign \sram_b_pong_wdata[33] = \sram_b_ping_wdata[33]
I20250629 14:44:00.255071 1572790 Sta.cc:792] assign \sram_b_pong_wdata[34] = \sram_b_ping_wdata[34]
I20250629 14:44:00.255079 1572790 Sta.cc:792] assign \sram_b_pong_wdata[35] = \sram_b_ping_wdata[35]
I20250629 14:44:00.255087 1572790 Sta.cc:792] assign \sram_b_pong_wdata[36] = \sram_b_ping_wdata[36]
I20250629 14:44:00.255095 1572790 Sta.cc:792] assign \sram_b_pong_wdata[37] = \sram_b_ping_wdata[37]
I20250629 14:44:00.255105 1572790 Sta.cc:792] assign \sram_b_pong_wdata[38] = \sram_b_ping_wdata[38]
I20250629 14:44:00.255115 1572790 Sta.cc:792] assign \sram_b_pong_wdata[39] = \sram_b_ping_wdata[39]
I20250629 14:44:00.255122 1572790 Sta.cc:792] assign \sram_b_pong_wdata[3] = \sram_b_ping_wdata[3]
I20250629 14:44:00.255131 1572790 Sta.cc:792] assign \sram_b_pong_wdata[40] = \sram_b_ping_wdata[40]
I20250629 14:44:00.255137 1572790 Sta.cc:792] assign \sram_b_pong_wdata[41] = \sram_b_ping_wdata[41]
I20250629 14:44:00.255146 1572790 Sta.cc:792] assign \sram_b_pong_wdata[42] = \sram_b_ping_wdata[42]
I20250629 14:44:00.255153 1572790 Sta.cc:792] assign \sram_b_pong_wdata[43] = \sram_b_ping_wdata[43]
I20250629 14:44:00.255162 1572790 Sta.cc:792] assign \sram_b_pong_wdata[44] = \sram_b_ping_wdata[44]
I20250629 14:44:00.255169 1572790 Sta.cc:792] assign \sram_b_pong_wdata[45] = \sram_b_ping_wdata[45]
I20250629 14:44:00.255178 1572790 Sta.cc:792] assign \sram_b_pong_wdata[46] = \sram_b_ping_wdata[46]
I20250629 14:44:00.255187 1572790 Sta.cc:792] assign \sram_b_pong_wdata[47] = \sram_b_ping_wdata[47]
I20250629 14:44:00.255195 1572790 Sta.cc:792] assign \sram_b_pong_wdata[48] = \sram_b_ping_wdata[48]
I20250629 14:44:00.255203 1572790 Sta.cc:792] assign \sram_b_pong_wdata[49] = \sram_b_ping_wdata[49]
I20250629 14:44:00.255211 1572790 Sta.cc:792] assign \sram_b_pong_wdata[4] = \sram_b_ping_wdata[4]
I20250629 14:44:00.255220 1572790 Sta.cc:792] assign \sram_b_pong_wdata[50] = \sram_b_ping_wdata[50]
I20250629 14:44:00.255229 1572790 Sta.cc:792] assign \sram_b_pong_wdata[51] = \sram_b_ping_wdata[51]
I20250629 14:44:00.255237 1572790 Sta.cc:792] assign \sram_b_pong_wdata[52] = \sram_b_ping_wdata[52]
I20250629 14:44:00.255245 1572790 Sta.cc:792] assign \sram_b_pong_wdata[53] = \sram_b_ping_wdata[53]
I20250629 14:44:00.255257 1572790 Sta.cc:792] assign \sram_b_pong_wdata[54] = \sram_b_ping_wdata[54]
I20250629 14:44:00.255265 1572790 Sta.cc:792] assign \sram_b_pong_wdata[55] = \sram_b_ping_wdata[55]
I20250629 14:44:00.255272 1572790 Sta.cc:792] assign \sram_b_pong_wdata[56] = \sram_b_ping_wdata[56]
I20250629 14:44:00.255281 1572790 Sta.cc:792] assign \sram_b_pong_wdata[57] = \sram_b_ping_wdata[57]
I20250629 14:44:00.255290 1572790 Sta.cc:792] assign \sram_b_pong_wdata[58] = \sram_b_ping_wdata[58]
I20250629 14:44:00.255297 1572790 Sta.cc:792] assign \sram_b_pong_wdata[59] = \sram_b_ping_wdata[59]
I20250629 14:44:00.255306 1572790 Sta.cc:792] assign \sram_b_pong_wdata[5] = \sram_b_ping_wdata[5]
I20250629 14:44:00.255316 1572790 Sta.cc:792] assign \sram_b_pong_wdata[60] = \sram_b_ping_wdata[60]
I20250629 14:44:00.255323 1572790 Sta.cc:792] assign \sram_b_pong_wdata[61] = \sram_b_ping_wdata[61]
I20250629 14:44:00.255419 1572790 Sta.cc:792] assign \sram_b_pong_wdata[62] = \sram_b_ping_wdata[62]
I20250629 14:44:00.255437 1572790 Sta.cc:792] assign \sram_b_pong_wdata[63] = \sram_b_ping_wdata[63]
I20250629 14:44:00.255446 1572790 Sta.cc:792] assign \sram_b_pong_wdata[6] = \sram_b_ping_wdata[6]
I20250629 14:44:00.255455 1572790 Sta.cc:792] assign \sram_b_pong_wdata[7] = \sram_b_ping_wdata[7]
I20250629 14:44:00.255462 1572790 Sta.cc:792] assign \sram_b_pong_wdata[8] = \sram_b_ping_wdata[8]
I20250629 14:44:00.255475 1572790 Sta.cc:792] assign \sram_b_pong_wdata[9] = \sram_b_ping_wdata[9]
I20250629 14:44:00.255483 1572790 Sta.cc:792] assign fanout_net_672 = \sram_a_ping_raddr[0]
I20250629 14:44:00.255493 1572790 Sta.cc:792] assign fanout_net_677 = \sram_a_ping_raddr[17]
I20250629 14:44:00.365079 1572790 Sta.cc:920] link design accelerator end
I20250629 14:44:00.365111 1572790 Sta.cc:922] design accelerator inst num: 203819
I20250629 14:44:00.365115 1572790 Sta.cc:924] design accelerator net num: 224690
I20250629 14:44:00.365119 1572790 Sta.cc:926] design accelerator port num: 1773
I20250629 14:44:00.365144 1572790 Sta.cc:175] read sdc .././accelerator.sdc start 
I20250629 14:44:00.488763 1572790 CmdCreateClock.cc:119] create clock clk for pin/port: clk
I20250629 14:44:00.488816 1572790 Sta.cc:192] read sdc .././accelerator.sdc end 
I20250629 14:44:00.488837 1572790 StaBuildGraph.cc:315] build graph start
I20250629 14:44:02.542116 1572790 StaBuildGraph.cc:216] net i_writer_idx_q_$_DFFE_PN0P__Q_D[0] has no driver.
I20250629 14:44:02.542189 1572790 StaBuildGraph.cc:216] net imem_addr[22] has no driver.
I20250629 14:44:02.542193 1572790 StaBuildGraph.cc:216] net imem_addr[23] has no driver.
I20250629 14:44:02.542196 1572790 StaBuildGraph.cc:216] net imem_addr[24] has no driver.
I20250629 14:44:02.542200 1572790 StaBuildGraph.cc:216] net imem_addr[27] has no driver.
I20250629 14:44:02.542793 1572790 StaBuildGraph.cc:216] net omem_addr[29] has no driver.
I20250629 14:44:02.542903 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[1] has no driver.
I20250629 14:44:02.543152 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[4] has no driver.
I20250629 14:44:02.543156 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[5] has no driver.
I20250629 14:44:02.543159 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[6] has no driver.
I20250629 14:44:02.543164 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[8] has no driver.
I20250629 14:44:02.543166 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[9] has no driver.
I20250629 14:44:02.543206 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[16] has no driver.
I20250629 14:44:02.543262 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[20] has no driver.
I20250629 14:44:02.543282 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[24] has no driver.
I20250629 14:44:02.543320 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[28] has no driver.
I20250629 14:44:02.543324 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[29] has no driver.
I20250629 14:44:02.543331 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[32] has no driver.
I20250629 14:44:02.543334 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[33] has no driver.
I20250629 14:44:02.543336 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[34] has no driver.
I20250629 14:44:02.543360 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[36] has no driver.
I20250629 14:44:02.543365 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[37] has no driver.
I20250629 14:44:02.543382 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[40] has no driver.
I20250629 14:44:02.543385 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[41] has no driver.
I20250629 14:44:02.543387 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[42] has no driver.
I20250629 14:44:02.543396 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[44] has no driver.
I20250629 14:44:02.543399 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[45] has no driver.
I20250629 14:44:02.543401 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[46] has no driver.
I20250629 14:44:02.543406 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[48] has no driver.
I20250629 14:44:02.543407 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[49] has no driver.
I20250629 14:44:02.543411 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[50] has no driver.
I20250629 14:44:02.543419 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[52] has no driver.
I20250629 14:44:02.543422 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[53] has no driver.
I20250629 14:44:02.543426 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[54] has no driver.
I20250629 14:44:02.543429 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[56] has no driver.
I20250629 14:44:02.543431 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[57] has no driver.
I20250629 14:44:02.543434 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[58] has no driver.
I20250629 14:44:02.543438 1572790 StaBuildGraph.cc:216] net sram_a_ping_raddr[60] has no driver.
